"Nível Territorial (Código)","Nível Territorial","Brasil, Grande Região e Unidade da Federação (Código)","Brasil, Grande Região e Unidade da Federação","Variável (Código)","Variável","Trimestre (Código)","Trimestre","Unidade de Medida (Código)","Unidade de Medida","Força de trabalho","Força de trabalho - desocupada","Força de trabalho - ocupada","Total","PercentualDesocupapdo"
"2","Grande Região","4","Sul","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",15731,1236,14495,24672,0.0785709745089314
"2","Grande Região","4","Sul","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",15885,1163,14723,24771,0.0732137236386528
"2","Grande Região","4","Sul","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",15950,1298,14652,24790,0.0813793103448276
"2","Grande Região","4","Sul","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",16049,1281,14768,24852,0.0798180571998255
"2","Grande Região","4","Sul","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",16038,1306,14732,24886,0.0814315999501185
"2","Grande Região","4","Sul","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",16118,1090,15028,24915,0.0676262563593498
"2","Grande Região","4","Sul","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",15894,1196,14698,24972,0.075248521454637
"2","Grande Região","4","Sul","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",15287,1357,13930,25352,0.0887682344475698
"2","Grande Região","4","Sul","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",14936,1403,13533,25444,0.093934118907338
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",7400,519,6881,11401,0.0701351351351351
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",7493,466,7027,11509,0.0621913786200454
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",7464,423,7041,11525,0.0566720257234727
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",7524,428,7097,11607,0.0568846358320043
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",7602,516,7086,11682,0.0678768745067088
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",7631,458,7173,11707,0.0600183462193684
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",7733,424,7309,11768,0.0548299495667917
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",7698,374,7324,11866,0.0485840478046246
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",7699,453,7246,11875,0.0588388102350955
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",7780,433,7346,11938,0.0556555269922879
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",7801,419,7382,11989,0.0537110626842712
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",7833,415,7418,12056,0.0529809779139538
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",7899,574,7324,12138,0.0726674262564882
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",7910,581,7329,12139,0.0734513274336283
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",7894,593,7301,12207,0.0751203445654928
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",7935,584,7351,12251,0.0735979836168872
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",7997,772,7225,12336,0.0965362010754033
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",8126,788,7338,12400,0.0969726802855033
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",8077,806,7271,12447,0.0997895258140399
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",8213,892,7321,12520,0.108608303908438
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",8202,987,7215,12586,0.12033650329188
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",8302,879,7423,12637,0.10587810166225
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",8373,807,7566,12744,0.0963812253672519
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",8337,779,7558,12804,0.0934388868897685
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",8377,877,7499,12869,0.104691416975051
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",8422,798,7624,12882,0.094751840417953
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",8491,755,7736,12929,0.0889176775409257
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",8522,721,7800,12936,0.0846045529218493
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",8622,931,7690,13017,0.10797958710276
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",8724,896,7829,13025,0.102705181109583
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",8775,890,7885,13088,0.101424501424501
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",8691,812,7879,13109,0.0934299850419975
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",8623,912,7711,13185,0.105763655340369
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",8100,1015,7085,13315,0.125308641975309
"2","Grande Região","5","Centro-Oeste","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",8153,1033,7120,13415,0.126701827548142
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",762,61,701,1226,0.0800524934383202
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",781,49,732,1232,0.0627400768245839
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",783,46,737,1242,0.0587484035759898
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",803,42,761,1237,0.0523038605230386
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",790,48,741,1249,0.0607594936708861
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",795,38,757,1255,0.0477987421383648
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",780,35,744,1257,0.0448717948717949
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",781,38,743,1274,0.0486555697823303
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",788,39,749,1287,0.049492385786802
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",776,32,744,1293,0.0412371134020619
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",782,32,750,1311,0.040920716112532
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",801,29,773,1314,0.0362047440699126
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",791,35,756,1312,0.0442477876106195
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",784,39,745,1307,0.0497448979591837
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",807,54,753,1309,0.0669144981412639
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",816,52,764,1299,0.0637254901960784
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201601","1º trimestre 2016","1572","Mil pessoas",813,61,752,1309,0.0750307503075031
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201602","2º trimestre 2016","1572","Mil pessoas",836,65,771,1316,0.0777511961722488
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201603","3º trimestre 2016","1572","Mil pessoas",818,69,749,1314,0.0843520782396088
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201604","4º trimestre 2016","1572","Mil pessoas",830,65,765,1328,0.0783132530120482
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201701","1º trimestre 2017","1572","Mil pessoas",807,65,742,1337,0.080545229244114
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201702","2º trimestre 2017","1572","Mil pessoas",836,75,761,1349,0.0897129186602871
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201703","3º trimestre 2017","1572","Mil pessoas",841,68,773,1359,0.0808561236623068
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201704","4º trimestre 2017","1572","Mil pessoas",853,66,787,1375,0.0773739742086753
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201801","1º trimestre 2018","1572","Mil pessoas",851,89,762,1374,0.104582843713279
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201802","2º trimestre 2018","1572","Mil pessoas",835,68,767,1383,0.081437125748503
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201803","3º trimestre 2018","1572","Mil pessoas",862,74,788,1394,0.08584686774942
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201804","4º trimestre 2018","1572","Mil pessoas",872,78,794,1398,0.0894495412844037
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201901","1º trimestre 2019","1572","Mil pessoas",866,77,789,1395,0.0889145496535797
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201902","2º trimestre 2019","1572","Mil pessoas",864,58,805,1404,0.0671296296296296
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201903","3º trimestre 2019","1572","Mil pessoas",880,72,808,1406,0.0818181818181818
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","201904","4º trimestre 2019","1572","Mil pessoas",877,70,807,1411,0.0798175598631699
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","202001","1º trimestre 2020","1572","Mil pessoas",883,74,809,1417,0.0838052095130238
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","202002","2º trimestre 2020","1572","Mil pessoas",815,87,728,1418,0.106748466257669
"3","Unidade da Federação","11","Rondônia","1641","Pessoas de 14 anos ou mais de idade","202003","3º trimestre 2020","1572","Mil pessoas",804,92,712,1427,0.114427860696517
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201201","1º trimestre 2012","1572","Mil pessoas",315,28,286,541,0.0888888888888889
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201202","2º trimestre 2012","1572","Mil pessoas",329,29,299,543,0.088145896656535
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201203","3º trimestre 2012","1572","Mil pessoas",325,25,300,545,0.0769230769230769
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201204","4º trimestre 2012","1572","Mil pessoas",332,27,306,549,0.0813253012048193
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201301","1º trimestre 2013","1572","Mil pessoas",330,36,294,550,0.109090909090909
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201302","2º trimestre 2013","1572","Mil pessoas",327,31,296,556,0.0948012232415902
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201303","3º trimestre 2013","1572","Mil pessoas",328,29,299,563,0.0884146341463415
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201304","4º trimestre 2013","1572","Mil pessoas",326,23,304,567,0.0705521472392638
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201401","1º trimestre 2014","1572","Mil pessoas",330,26,304,565,0.0787878787878788
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201402","2º trimestre 2014","1572","Mil pessoas",333,32,301,569,0.0960960960960961
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201403","3º trimestre 2014","1572","Mil pessoas",336,23,313,577,0.068452380952381
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201404","4º trimestre 2014","1572","Mil pessoas",335,21,314,582,0.0626865671641791
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201501","1º trimestre 2015","1572","Mil pessoas",347,30,316,585,0.0864553314121038
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201502","2º trimestre 2015","1572","Mil pessoas",340,30,310,584,0.0882352941176471
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201503","3º trimestre 2015","1572","Mil pessoas",344,30,314,589,0.0872093023255814
"3","Unidade da Federação","12","Acre","1641","Pessoas de 14 anos ou mais de idade","201504","4º trimestre 2015","1572","Mil pessoas",345,26,318,593,0.0753623188405797
